"league","area","retrieved_from_url","start_time","end_time","team1","team2","outcome","team1_odds","team2_odds","draw_odds"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Atl. Madrid","Hercules","TEAM1","1.27","9.25","5.63"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Barcelona","Dep. La Coruna","DRAW","1.58","5.63","3.8"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Getafe","Osasuna","TEAM1","1.85","3.95","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Gijon","Santander","TEAM1","1.29","9.5","4.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Sevilla","Real Sociedad","TEAM1","1.5","6.0","4.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Valencia","Levante","DRAW","1.81","5.13","3.08"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Villarreal","Real Madrid","TEAM2","4.63","1.58","4.38"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305478800","1305484200","Zaragoza","Espanyol","TEAM1","1.64","5.13","3.73"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305136800","1305142200","Osasuna","Sevilla","TEAM1","1.91","3.75","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305133200","1305138600","Espanyol","Valencia","DRAW","2.73","2.38","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305133200","1305138600","Hercules","Mallorca","DRAW","2.07","3.35","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305129600","1305135000","Almeria","Villarreal","DRAW","4.35","1.78","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305129600","1305135000","Levante","Barcelona","DRAW","11.25","1.27","5.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305129600","1305135000","Real Sociedad","Zaragoza","TEAM1","2.29","2.95","3.28"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305050400","1305055800","Real Madrid","Getafe","TEAM1","1.19","10.38","7.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305046800","1305052200","Malaga","Gijon","TEAM1","1.63","5.25","3.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305046800","1305052200","Santander","Atl. Madrid","TEAM1","3.1","2.2","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1305043200","1305048600","Dep. La Coruna","Ath Bilbao","TEAM1","2.29","2.98","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304874000","1304879400","Zaragoza","Osasuna","TEAM2","2.1","3.45","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304866800","1304872200","Barcelona","Espanyol","TEAM1","1.15","13.25","7.38"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304841600","1304847000","Mallorca","Villarreal","DRAW","2.32","2.78","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304791200","1304796600","Sevilla","Real Madrid","TEAM2","4.33","1.73","3.78"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304784000","1304789400","Atl. Madrid","Malaga","TEAM2","1.53","5.5","4.17"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304776800","1304782200","Ath Bilbao","Levante","TEAM1","1.48","6.13","4.23"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304776800","1304782200","Getafe","Almeria","TEAM1","1.4","7.13","4.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304776800","1304782200","Gijon","Dep. La Coruna","DRAW","2.1","3.53","3.15"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304776800","1304782200","Hercules","Santander","TEAM2","1.88","3.9","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304776800","1304782200","Valencia","Real Sociedad","TEAM1","1.37","7.25","4.88"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304355600","1304361000","Espanyol","Ath Bilbao","TEAM1","2.6","2.57","3.28"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304269200","1304274600","Osasuna","Valencia","TEAM1","2.57","2.63","3.23"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304262000","1304267400","Villarreal","Getafe","TEAM1","1.78","4.29","3.55"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304254800","1304260200","Almeria","Sevilla","TEAM2","3.9","1.84","3.6"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304254800","1304260200","Levante","Gijon","DRAW","2.28","3.73","2.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304254800","1304260200","Malaga","Hercules","TEAM1","1.63","5.13","3.78"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304254800","1304260200","Santander","Mallorca","TEAM1","2.0","3.7","3.28"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304186400","1304191800","Dep. La Coruna","Atl. Madrid","TEAM2","3.6","1.98","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304179200","1304184600","Real Sociedad","Barcelona","TEAM1","6.88","1.4","4.59"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2010-2011/results/","1304172000","1304177400","Real Madrid","Zaragoza","TEAM2","1.25","10.25","5.63"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1274022000","1274027400","Barcelona","Valladolid","TEAM1","1.01","23.0","15.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1274022000","1274027400","Malaga","Real Madrid","DRAW","7.75","1.3","5.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1274022000","1274027400","Osasuna","Xerez CD","DRAW","2.4","2.65","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1274022000","1274027400","Santander","Gijon","TEAM1","1.22","10.0","5.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1274022000","1274027400","Valencia","Tenerife","TEAM1","1.95","3.4","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273946400","1273951800","Almeria","Sevilla","TEAM2","6.75","1.38","4.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273946400","1273951800","Mallorca","Espanyol","TEAM1","1.22","9.5","5.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273939200","1273944600","Atl. Madrid","Getafe","TEAM2","4.09","1.67","3.9"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273939200","1273944600","Zaragoza","Villarreal","DRAW","3.4","1.91","3.6"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273932000","1273937400","Ath Bilbao","Dep. La Coruna","TEAM1","1.72","4.33","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Dep. La Coruna","Mallorca","TEAM1","3.7","1.88","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Espanyol","Osasuna","TEAM1","1.95","3.8","3.1"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Getafe","Malaga","TEAM1","1.78","4.09","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Gijon","Atl. Madrid","DRAW","1.57","4.75","3.9"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Real Madrid","Ath Bilbao","TEAM1","1.08","16.0","9.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Sevilla","Barcelona","TEAM2","5.75","1.42","4.59"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Tenerife","Almeria","DRAW","1.57","5.0","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Valladolid","Santander","TEAM1","1.91","3.5","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Villarreal","Valencia","TEAM1","1.67","4.33","3.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273338000","1273343400","Xerez CD","Zaragoza","TEAM1","2.75","2.29","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273082400","1273087800","Mallorca","Real Madrid","TEAM2","5.0","1.5","4.33"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273075200","1273080600","Ath Bilbao","Malaga","DRAW","1.75","4.25","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273075200","1273080600","Atl. Madrid","Valladolid","TEAM1","2.15","3.0","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273075200","1273080600","Osasuna","Dep. La Coruna","TEAM1","1.53","5.5","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273075200","1273080600","Santander","Sevilla","TEAM2","3.3","2.0","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1273075200","1273080600","Zaragoza","Espanyol","TEAM1","1.65","4.75","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272996000","1273001400","Valencia","Xerez CD","TEAM1","1.22","9.25","5.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272988800","1272994200","Almeria","Villarreal","TEAM1","2.65","2.35","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272988800","1272994200","Barcelona","Tenerife","TEAM1","1.03","18.0","13.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272988800","1272994200","Getafe","Gijon","DRAW","1.48","6.25","3.8"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272819600","1272825000","Ath Bilbao","Mallorca","TEAM2","1.95","3.6","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272812400","1272817800","Real Madrid","Osasuna","TEAM1","1.07","17.5","10.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272805200","1272810600","Sevilla","Atl. Madrid","TEAM1","1.3","7.25","5.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272736800","1272742200","Villarreal","Barcelona","TEAM2","5.5","1.48","4.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272729600","1272735000","Espanyol","Valencia","TEAM2","2.9","2.25","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272722400","1272727800","Dep. La Coruna","Zaragoza","TEAM2","2.6","2.5","3.1"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272722400","1272727800","Malaga","Gijon","DRAW","1.72","4.5","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272722400","1272727800","Tenerife","Santander","TEAM1","1.95","3.4","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272722400","1272727800","Valladolid","Getafe","DRAW","2.4","2.7","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272722400","1272727800","Xerez CD","Almeria","TEAM1","2.4","2.7","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272301200","1272306600","Osasuna","Ath Bilbao","DRAW","2.4","2.75","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272214800","1272220200","Getafe","Sevilla","TEAM1","2.65","2.4","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272207600","1272213000","Atl. Madrid","Tenerife","TEAM1","1.91","3.5","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272200400","1272205800","Almeria","Espanyol","TEAM2","2.15","3.4","2.95"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272200400","1272205800","Gijon","Valladolid","TEAM2","2.25","3.1","3.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272200400","1272205800","Mallorca","Malaga","DRAW","1.48","6.25","3.8"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272200400","1272205800","Santander","Villarreal","TEAM2","2.85","2.25","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272132000","1272137400","Valencia","Dep. La Coruna","TEAM1","1.3","8.25","4.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272124800","1272130200","Zaragoza","Real Madrid","TEAM2","7.5","1.3","5.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2009-2010/results/","1272117600","1272123000","Barcelona","Xerez CD","TEAM1","1.08","16.0","9.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243782000","1243787400","Betis","Valladolid","DRAW","1.75","4.15","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243782000","1243787400","Gijon","Recreativo Huelva","TEAM1","1.3","8.3","5.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243782000","1243787400","Osasuna","Real Madrid","TEAM1","1.75","3.5","4.05"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243782000","1243787400","Santander","Getafe","DRAW","2.95","2.2","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243774800","1243780200","Espanyol","Malaga","TEAM1","1.75","4.15","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243774800","1243780200","Numancia","Sevilla","TEAM2","3.5","1.95","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243702800","1243708200","Atl. Madrid","Almeria","TEAM1","1.3","7.75","4.9"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243702800","1243708200","Dep. La Coruna","Barcelona","DRAW","2.15","2.85","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243702800","1243708200","Mallorca","Villarreal","TEAM2","2.54","2.45","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243702800","1243708200","Valencia","Ath Bilbao","TEAM1","1.43","6.5","4.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243184400","1243189800","Real Madrid","Mallorca","TEAM2","1.45","5.6","4.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Almeria","Espanyol","TEAM2","2.45","2.65","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Ath Bilbao","Atl. Madrid","TEAM2","3.75","1.8","3.55"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Barcelona","Osasuna","TEAM2","1.85","3.75","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Getafe","Numancia","TEAM1","1.55","5.3","3.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Malaga","Betis","DRAW","2.45","2.54","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Recreativo Huelva","Santander","TEAM2","2.2","2.85","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Sevilla","Dep. La Coruna","TEAM1","1.55","5.25","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Valladolid","Gijon","TEAM2","2.2","2.95","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1243098000","1243103400","Villarreal","Valencia","TEAM1","2.25","2.8","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242579600","1242585000","Atl. Madrid","Valencia","TEAM1","2.2","2.95","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242572400","1242577800","Mallorca","Barcelona","TEAM1","3.35","2.0","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242565200","1242570600","Betis","Almeria","TEAM1","1.55","5.5","3.65"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242565200","1242570600","Espanyol","Ath Bilbao","TEAM1","1.55","5.25","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242565200","1242570600","Gijon","Malaga","TEAM1","2.25","2.8","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242565200","1242570600","Numancia","Recreativo Huelva","TEAM1","2.15","3.0","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242565200","1242570600","Santander","Valladolid","TEAM1","1.8","4.09","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242496800","1242502200","Villarreal","Real Madrid","TEAM1","2.15","2.95","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242489600","1242495000","Dep. La Coruna","Getafe","DRAW","1.8","4.0","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1242489600","1242495000","Osasuna","Sevilla","DRAW","2.65","2.4","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241974800","1241980200","Atl. Madrid","Espanyol","TEAM1","1.7","4.3","3.55"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241967600","1241973000","Barcelona","Villarreal","DRAW","1.25","9.0","5.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241960400","1241965800","Almeria","Gijon","TEAM1","1.9","3.7","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241960400","1241965800","Getafe","Osasuna","TEAM1","2.1","3.45","3.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241960400","1241965800","Malaga","Santander","TEAM1","2.1","3.05","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241960400","1241965800","Recreativo Huelva","Dep. La Coruna","TEAM2","2.5","2.6","3.15"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241960400","1241965800","Valladolid","Numancia","DRAW","1.75","4.25","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241892000","1241897400","Valencia","Real Madrid","TEAM1","2.29","2.7","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241884800","1241890200","Ath Bilbao","Betis","TEAM1","3.3","2.04","3.15"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241884800","1241890200","Sevilla","Mallorca","TEAM1","1.5","5.7","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241370000","1241375400","Betis","Atl. Madrid","TEAM2","2.75","2.4","3.15"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241362800","1241368200","Espanyol","Valencia","TEAM1","2.65","2.35","3.35"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241355600","1241361000","Dep. La Coruna","Valladolid","TEAM1","1.7","4.5","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241355600","1241361000","Gijon","Ath Bilbao","DRAW","2.5","2.5","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241355600","1241361000","Mallorca","Getafe","TEAM1","2.1","3.4","3.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241355600","1241361000","Osasuna","Recreativo Huelva","TEAM2","1.65","4.84","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241355600","1241361000","Santander","Almeria","TEAM2","2.1","3.15","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241287200","1241292600","Numancia","Malaga","TEAM1","2.87","2.23","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241287200","1241292600","Villarreal","Sevilla","TEAM2","2.29","2.8","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2008-2009/results/","1241280000","1241285400","Real Madrid","Barcelona","TEAM2","2.45","2.5","3.4"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211130000","1211135400","Dep. La Coruna","Villarreal","TEAM2","2.15","3.05","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211130000","1211135400","Espanyol","Almeria","TEAM2","2.0","3.45","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211130000","1211135400","Real Madrid","Levante","TEAM1","1.14","14.0","6.15"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211130000","1211135400","Sevilla","Ath Bilbao","TEAM1","1.43","6.4","4.09"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211122800","1211128200","Mallorca","Zaragoza","TEAM1","2.25","2.65","3.55"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211122800","1211128200","Recreativo Huelva","Valladolid","DRAW","2.15","3.3","3.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211122800","1211128200","Santander","Osasuna","TEAM1","2.17","2.8","3.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211119200","1211124600","Getafe","Betis","DRAW","1.85","3.95","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211119200","1211124600","Valencia","Atl. Madrid","TEAM1","2.29","3.0","3.0"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1211047200","1211052600","Murcia","Barcelona","TEAM2","5.3","1.5","4.05"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Almeria","Recreativo Huelva","TEAM2","2.35","2.7","3.25"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Ath Bilbao","Santander","DRAW","2.35","2.75","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Atl. Madrid","Dep. La Coruna","TEAM1","1.55","5.25","3.75"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Barcelona","Mallorca","TEAM2","1.62","4.75","3.65"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Betis","Sevilla","TEAM2","3.2","2.04","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Levante","Valencia","TEAM2","4.3","1.7","3.55"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Osasuna","Murcia","TEAM1","1.3","8.4","4.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Valladolid","Getafe","DRAW","2.1","3.3","3.1"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Villarreal","Espanyol","TEAM1","1.5","6.0","3.7"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210525200","1210530600","Zaragoza","Real Madrid","DRAW","1.95","3.35","3.45"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210266000","1210271400","Espanyol","Atl. Madrid","TEAM2","3.45","2.0","3.2"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210183200","1210188600","Real Madrid","Barcelona","TEAM1","2.2","3.0","3.3"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210176000","1210181400","Betis","Valladolid","DRAW","2.2","3.05","3.05"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210176000","1210181400","Dep. La Coruna","Levante","TEAM1","1.3","9.0","4.5"
"LaLiga","Spain","http://www.oddsportal.com/soccer/spain/primera-division-2007-2008/results/","1210176000","1210181400","Getafe","Almeria","TEAM1","1.7","4.8","3.3"
